,X,rho0,rhoI,s0S,s0T,lCT,cw,v1A,z1A,alpha1A,beta1A,v2A,z2A,nA,cwA,cpA,costA,v1B,z1B,alpha1B,beta1B,v2B,z2B,nB,cwB,cpB,costB,v1C,z1C,alpha1C,beta1C,v2C,z2C,nC,cwC,cpC,costC,best_competitor,rel_cost
1369,2458,0.4,0.3,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,282.0781263,1015683.815,197.6269815,1015881.442,1,0.725215859
1370,2459,0.5,0.3,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5755444,1119118.885,193.2715719,1119312.156,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,207.3041529,769644.649,148.2422593,769792.8913,1,0.687737453
1371,2460,0.6,0.3,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,163.274511,595892.8821,102.7270591,595995.6092,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,220.6649941,560837.7851,106.4494316,560944.2345,1,0.941188535
1372,2461,0.7,0.3,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,128.7580125,435088.519,76.09062689,435164.6096,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,225.6829407,430356.8634,80.60882742,430437.4722,1,0.989137128
1373,2462,0.8,0.3,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,97.93899339,349886.1379,62.03100821,349948.169,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,281.8085368,349520.0922,64.70359579,349584.7957,1,0.998961637
1374,2463,0.9,0.3,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,83.88472713,295310.9755,52.96482698,295363.9404,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,442.4746791,295366.0604,54.07556497,295420.1359,1,1.000190259
1375,2464,0.99,0.3,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,260074.1625,47.05451288,260121.217,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,182.1333663,259883.2422,47.11764982,259930.3599,1,0.999266276
1376,2465,0.01,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,407.1420285,1353229.77,265.1137206,1353494.884,1,0.966230816
1377,2466,0.1,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,316.082528,1361979.198,266.760042,1362245.958,1,0.972478019
1378,2467,0.2,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,423.2271103,1320470.132,258.4493858,1320728.581,1,0.942839658
1379,2468,0.3,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,279.6707414,1216888.633,237.7453182,1217126.379,1,0.86888028
1380,2469,0.4,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,221.2748157,1037903.512,201.9015231,1038105.414,1,0.741081073
1381,2470,0.5,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5755444,1119118.885,193.2715719,1119312.156,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,261.5749091,793258.3235,152.7271516,793411.0507,1,0.708838054
1382,2471,0.6,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,163.274511,595892.8821,102.7270591,595995.6092,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,339.3977984,572868.149,108.6547752,572976.8038,1,0.961377559
1383,2472,0.7,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,128.7580125,435088.519,76.09062689,435164.6096,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,243.637868,434223.3736,81.29024999,434304.6638,1,0.998023861
1384,2473,0.8,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,97.93899339,349886.1379,62.03100821,349948.169,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,316.728151,349826.086,64.75558603,349890.8415,1,0.999836183
1385,2474,0.9,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,83.88472713,295310.9755,52.96482698,295363.9404,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,186.3823715,294120.8964,53.87050779,294174.7669,1,0.995973871
1386,2475,0.99,0.4,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,260074.1625,47.05451288,260121.217,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,182.1990371,257977.8982,46.81289352,258024.7111,1,0.991940273
1387,2476,0.01,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,358.8689767,1323941.252,259.6499615,1324200.902,1,0.945318473
1388,2477,0.1,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,316.0703896,1342434.485,263.1187778,1342697.604,1,0.95852287
1389,2478,0.2,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,355.3560564,1312503.354,256.9892858,1312760.343,1,0.937151305
1390,2479,0.3,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,442.4202341,1221903.458,238.7275781,1222142.185,1,0.872460956
1391,2480,0.4,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,425.749554,1056168.003,205.3890699,1056373.392,1,0.754122189
1392,2481,0.5,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5755444,1119118.885,193.2715719,1119312.156,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,207.3375434,815473.7745,156.9379083,815630.7124,1,0.728689229
1393,2482,0.6,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,163.274511,595892.8821,102.7270591,595995.6092,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,354.1755843,583026.8007,110.5160286,583137.3167,1,0.978425525
1394,2483,0.7,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,128.7580125,435088.519,76.09062689,435164.6096,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,100.0187861,435228.5688,81.46721716,435310.036,1,1.000334187
1395,2484,0.8,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,97.93899339,349886.1379,62.03100821,349948.169,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,354.8603109,347204.8138,64.30907692,347269.1229,1,0.992344449
1396,2485,0.9,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,83.88472713,295310.9755,52.96482698,295363.9404,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,225.3742142,290158.8189,53.21684281,290212.0358,1,0.982557436
1397,2486,0.99,0.5,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,260074.1625,47.05451288,260121.217,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,98.77372942,253578.3682,46.10622364,253624.4744,1,0.975024173
1398,2487,0.01,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,358.6091453,1285979.533,252.5673413,1286232.1,1,0.918213365
1399,2488,0.1,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.9339615,1315031.627,257.9831202,1315289.61,1,0.938956894
1400,2489,0.2,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,424.1870779,1297553.687,254.1781295,1297807.865,1,0.926477054
1401,2490,0.3,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,330.8005519,1220976.368,238.5373941,1221214.905,1,0.871798991
1402,2491,0.4,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,243.4907644,1070233.769,208.0378075,1070441.807,1,0.764165327
1403,2492,0.5,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5755444,1119118.885,193.2715719,1119312.156,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.3363176,836351.5145,160.8835586,836512.3981,1,0.747345049
1404,2493,0.6,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,163.274511,595892.8821,102.7270591,595995.6092,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,358.5265832,590902.6526,111.9592493,591014.6119,1,0.99164256
1405,2494,0.7,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,128.7580125,435088.519,76.09062689,435164.6096,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,298.0478775,432253.2931,80.94229736,432334.2354,1,0.993495854
1406,2495,0.8,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,97.93899339,349886.1379,62.03100821,349948.169,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,393.5546812,340482.3705,63.16061344,340545.5311,1,0.973131341
1407,2496,0.9,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,83.88472713,295310.9755,52.96482698,295363.9404,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,225.2047821,282412.184,51.93068602,282464.1147,1,0.956325658
1408,2497,0.99,0.6,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,260074.1625,47.05451288,260121.217,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,171.3275208,245723.2457,44.83480135,245768.0805,1,0.944821354
1409,2498,0.01,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,358.9068552,1237614.51,243.5462404,1237858.056,1,0.883680177
1410,2499,0.1,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,370.1875051,1278464.29,251.1092017,1278715.4,1,0.912847354
1411,2500,0.2,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,298.4229318,1274661.685,249.8304762,1274911.515,1,0.910131843
1412,2501,0.3,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,261.2243061,1213438.213,237.0445173,1213675.257,1,0.866416599
1413,2502,0.4,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,281.7896913,1079667.925,209.758241,1079877.683,1,0.770901395
1414,2503,0.5,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5755444,1119118.885,193.2715719,1119312.156,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,316.1602306,855899.4385,164.5635181,856064.002,1,0.764812566
1415,2504,0.6,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,163.274511,595892.8821,102.7270591,595995.6092,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,233.622132,595574.2292,112.8161622,595687.0454,1,0.999482272
1416,2505,0.7,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,128.7580125,435088.519,76.09062689,435164.6096,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,334.133531,422957.8547,79.29787629,423037.1526,1,0.972131334
1417,2506,0.8,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,97.93899339,349886.1379,62.03100821,349948.169,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,442.4746791,327320.233,60.89747497,327381.1305,1,0.935513197
1418,2507,0.9,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,83.88472713,295310.9755,52.96482698,295363.9404,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,260.3666793,268815.0721,49.65099499,268864.7231,1,0.910282829
1419,2508,0.99,0.7,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,260074.1625,47.05451288,260121.217,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,170.8949171,232580.6495,42.67912724,232623.3286,1,0.894288176
1420,2509,0.01,0.8,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,355.612323,1175925.47,232.0511924,1176157.521,1,0.839633495
1421,2510,0.1,0.8,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,279.6824737,1230595.54,242.1013085,1230837.642,1,0.878668455
1422,2511,0.2,0.8,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,299.5617664,1242286.56,243.6537133,1242530.214,1,0.88701553
1423,2512,0.3,0.8,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,260.4360672,1198190.851,234.0301424,1198424.882,1,0.855529684
1424,2513,0.4,0.8,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,317.4092981,1083771.899,210.4039572,1083982.303,1,0.773831595
1425,2514,0.5,0.8,0.4,0.1,0.06,1.00E+05,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.2945982,1400524.808,273.9062483,1400798.714,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5755444,1119118.885,193.2715719,1119312.156,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,207.3831099,874051.9086,167.9594667,874219.868,1,0.781033122
